event_id,event_title,news_count,center_embedding,start_time,end_time,positive_count,negative_count,neutral_count,positive_ratio,negative_ratio,neutral_ratio,category,hot_score
EVT_000001,曼城球星埃尔林·哈兰德 6000大卡食谱普通人能照搬吗？一文看懂医生判定规则 - 新浪网,9,"0.01553846088888889,-0.006992258266666666,0.001532603177777778,-0.011153031555555555,0.010074905544444445,-0.0080990005,0.01934387128111111,0.028897849288888888,-0.025408409522222224,-0.012088404933333331,-0.005165077077777778,0.009161455522222223,-0.012231523000000001,-0.005375486144444445,-0.002494038788888889,-0.008702263511111112,0.021208496111111114,0.0028434007733333325,0.00015944022222222237,-0.05641719433333334,0.012324799622222223,0.000596894677777778,-0.028027978311111115,0.006358518327777778,0.017797535644444445,-0.0070582397444444445,0.018318418433333334,-0.0034849261222222225,0.03909538064444445,-0.004602719366666665,0.02007717304444444,0.015244599688888888,-0.04260500162222222,-0.0022457473555555557,-0.012514301855555555,-0.015851155588888888,0.052276522222222226,-0.000551693766666667,0.035722160733333334,0.017706481635555556,-0.007463733111111111,0.030059128811111106,-0.007041887333333333,-0.01951892746666667,0.028328648144444444,0.025189761444444445,-0.017018907333333333,0.03756779244444444,-0.01650131388888889,-0.032190305940000004,-0.019464030866666666,0.1931442711111111,-0.008137321,0.007639978064444445,0.014938815211111114,0.014150787133333334,-0.04885147377777778,-0.0110676281,-0.015245560111111112,0.029251082999999997,0.02247015315555555,0.0036107835777777785,-0.03056873222222222,-0.0026816006666666677,0.04131324888888889,-0.002898349466666667,-0.02142642258888889,-0.019172293766666668,-1.2093322222222341e-05,-0.014015765554444441,0.008424546877777779,0.021309049555555556,-0.03382032104444444,0.019553853111111113,0.007058803655555557,0.01783651301111111,-0.03567336,-0.03417436837777778,-0.0018005162666666669,-0.047658534,0.034877371666666664,0.015119739099999998,-0.03883227388888889,0.017009998736666667,0.007344789855555555,0.014502643522222223,-0.027265055111111117,0.02031184512222222,0.05405601411111111,0.033853429777777784,-0.035508632666666665,0.02210443771111111,-0.054005020111111114,0.004041810555555555,-0.018723170677777776,-0.025542947966666667,0.026930404666666668,-0.008698719227777778,-0.03641162303333334,-0.012947614055555558,-0.004682571214444444,-0.0098134616,0.020812567999999997,-0.02219602550444445,-0.015520549606666665,0.011911651855555557,0.015473668500000001,0.03796493811111111,-0.018724202444444445,0.002136052666666665,0.013124253842222221,0.018854040366666665,0.032298647444444446,-0.020210816022222224,-0.011210341154444444,-0.008099814842222223,0.06069456,0.025394089666666664,0.029652521666666667,-6.786256666666588e-05,-0.03307099122222222,0.044627158188888884,-0.0016081621666666666,-0.024508391333333338,-0.015157308366666662,0.009605026936666667,-0.01484414228888889,0.0010698037111111095,-0.03457962011111111,0.0022652658,-0.002980513065555555,-0.00849452815222222,-0.027309442777777776,0.02128824761111111,0.026237528833333332,-0.033901754977777775,-0.0169950852,0.00019560517777777778,0.006682604833333332,0.042006571888888886,0.0009395353111111106,0.014270251444444446,-0.02406836025,0.005088941344444444,0.02411230613333333,0.011857126488888889,0.011227040594444446,0.005715799488888888,0.009644327510444445,0.044754122333333334,0.014709487888888888,-0.018899921188888887,0.04056766238888889,-0.009259285777777777,-0.013428116544444445,0.057961117888888886,0.04775931455555555,-0.0056693035311111105,-0.038069697111111106,-0.03405780258888889,-0.03730809533333333,0.012329242944444445,-0.026768796777777774,-0.010204597900000003,-0.01928335228888889,0.03677174566666667,0.017257168777777776,0.009007569733333333,-0.005700868706666667,0.002954115555555555,0.0169468858,-0.042527069711111115,-0.014109292702222224,0.030243537055555554,0.024052441966666664,-0.024784639133333335,0.037674474666666666,-0.047157589888888886,-0.04453434166666667,0.027108440666666667,0.004876560944888889,0.02472026444444445,-0.017977757100000002,0.01253322788888889,-0.0007729672555555557,-0.0284598404,-0.03442454066666666,-0.05349702811111112,-0.010471295185555556,0.01160804018888889,-0.017476463655555552,-0.014373183166666668,-0.003878682357777778,0.019312298888888888,0.04873090864444444,-0.024412098877777778,0.0045217716,0.0006873372777777781,-0.019211615588888887,-0.03531475766666667,-0.017850168852222223,0.009397635366666667,-0.03463279894444445,-0.03748189544444444,-0.013893872200000002,0.0160917686,-0.0025916905333333335,0.05030242455555556,0.004308955777777778,-0.02939459304444444,-0.018630492994444442,-0.04505218411111111,0.03585603977777778,0.00548513292888889,0.020096054077777776,0.037624566222222225,-0.04036995733333334,-0.0042897165000000004,0.024858725488888886,-0.054430194955555566,0.005561023344444445,0.002615325177777778,-0.005056146517777777,-0.055014768000000006,-0.014211375255555556,-0.01745333272222222,0.026775708122222224,-0.010609329744444444,0.0034532547666666657,0.03977579622222222,0.008076810344444442,-0.06852490055555556,-0.03332432855555555,0.03481336944444444,-0.02898145684,0.01089207772111111,0.007903672419999999,0.0036151341222222214,-0.041481246666666666,-0.02430856122222223,-0.028717414166666663,0.0246430324,-0.05006922266666666,-0.05161708444444444,-0.007990595688888887,0.024359749277777776,-0.021799067666666668,0.008970633633333332,0.005092771444444444,-0.01486928368888889,0.01208511211111111,0.01737678577777778,0.03387730744444445,-0.033273611922222224,0.0032297789744444444,0.006153231151111112,0.020120423566666663,-0.061659433888888886,0.037351591666666656,-0.0020088737222222226,-0.004296807977777779,-0.02622074791111111,-0.027053218333333337,0.011869504211111112,-0.015277274966666667,0.0007508306555555557,-0.01954670305555556,-0.01631455177777778,0.036609622300000005,-0.014472269977777777,0.0055927759111111105,-0.012561677633333332,0.011228126611111111,0.0005267609444444443,0.013827706768888889,0.002574011871111111,-0.011841044755555554,0.0053844046,0.01983956667777778,0.018065101444444443,0.05980670944444444,0.018720513666666667,0.040568810999999996,0.018479688655555555,-0.01692068,-0.0031706831777777774,-0.006613594855555556,0.04684394744444445,0.01826338536666667,-0.010802159589999999,0.002628625322222222,-0.010717144222222221,-0.01295414197777778,-0.01559864398888889,0.4052823144444445,-0.001365099811111111,-0.04391953966666666,-0.013605792455555554,0.024197480555555553,-0.015554034777777781,-0.015599342644444443,-0.017698643599999998,0.031919722888888884,0.035541591666666664,0.009418404577777775,-0.013015499144444444,-0.010302850722222222,0.022052956577777783,-0.012213782522222223,-0.022560476177777778,-0.013051112895555557,-0.038199550777777785,0.02985892628888889,0.013421828791111111,0.012119680633333333,-0.018128844333333335,0.002440660358888889,-0.026821009,0.01333228233333333,0.025310477222222225,-0.013270220444444444,-0.010908736571111109,0.025402635444444446,-0.009008353311111111,-0.0015152629666666663,-0.012246168044444445,0.023288591999999997,-0.016858897666666667,0.02182910938888889,0.018372618377777778,-0.013613515644444445,0.00420448811111111,-0.03480811522222223,-0.04349314266666667,0.014766752000000001,-0.030037144777777778,-0.004375018111111111,0.029706979588888887,-0.002614868955555556,0.006008229044444444,0.019997884244444444,-0.04315545155555556,2.402918888888897e-05,-0.03089753632222222,0.0015590647111111114,-0.02071098511111111,-0.0021179661466666664,-0.08280764622222221,-0.03218946141111111,-0.018461772,-0.03018922833333333,0.010630615822222222,-0.01603022341111111,0.02491460911111111,-0.020774627944444443,-0.056399850444444434,-0.008796030166666666,0.016387219933333332,-0.013544638777777777,-0.0018937352111111107,-0.013757084950000002,-0.008904603022222225,0.030117473666666665,-0.011697374733333332,-0.06791709,0.02690787170666667,0.0009991854744444443,0.004450887322222222,-0.02045969988888889,-0.0170172175,-0.0011967119333333336,0.0025950696111111107,0.01665871381111111,-0.024451903466666664,0.00020059027777777734,-0.029712800855555555,-0.033844413000000004,0.031284889555555556,0.045797109777777775,0.023501581555555554,0.022055299166666667,0.004204476888888889,0.04146745322222222,-0.02488845246666667,0.004710689983333334,0.022310229944444444,0.0053900058777777765,-0.031030522444444448,-0.024722859088888893,-0.011995354833333334,-0.035244296,-0.0042450196888888896,0.035617886611111114,0.01298685898888889,-0.011454602433333332,0.03106407911111111,0.05042072688888889,-0.021369993777777777,6.665619444444474e-05,0.025264396411111112,-0.00222502073,0.0032868277555555547,0.03452531811111111,-0.0108408154,-0.014229704052222224,0.011865302866666668,0.005479592688888888,-0.004999541166666666,-0.04723132117777778,0.021835335688888888,0.03721506164444445,0.03576839275555556,-0.028658690011111113,0.002443864111111111,-0.0025843156000000004,0.010574710411111111,0.051315711888888886,-0.07011813844444445,-0.0166488023,8.020568888888913e-05,0.009040448999999999,0.007489492444444444,-0.013821425133333334,0.004812520288888889,-0.012455969577777776,0.029913975666666665,-0.00246434241111111,0.05373394722222222,0.045995043488888894,0.06577694966666667,-0.014776917222222222,0.01328278911111111,0.052356678777777776,-0.033711137388888895,-0.00954792371111111,0.052079121333333325,0.0026052024777777783,-0.043827476000000004,-0.010661045673333334,-0.025665688222222222,0.010510497346666668,0.01811521738888889,-0.0075638903333333325,0.004341557677777778,-0.022572222833333336,0.03790997252222222,0.005553329944444445,-0.006335718699999999,-0.0026361284999999995,0.017480508977777774,0.010293395888888886,-0.012711106536666666,-0.020459554966666668,-0.011200103785555554,0.025928633133333337,-0.022186313266666664,-0.011142742427777776,-0.02664015755555555,-0.002381147333333334,-0.020145705277777776,-0.01158993567777778,0.02396766088888889,-0.0330116443,0.008264144696666668,-0.028423399696666667,0.004513965991777778,-0.01571478156,-0.014536887500000003,-0.023540385966666667,0.046562924055555545,0.02768348037111111,-0.0026577097999999997,-0.011754899427777778,0.0018080314111111116,0.01275060411111111,-0.02440564948888889,0.004791255422222223,0.004669349027777778,0.0020562631666666666,-0.006918061500000001,-0.026882659444444446,-0.05633775788888889,-0.016102449566666663,-0.021889523344444446,-0.037089617,0.012763025066666668,0.007563146400000002,0.02667051248888889,0.009815593111111113,0.016362548375555556,0.020022366777777776,0.013203747577777779,-0.04841770199999999,0.0009485783999999996,-0.016136321755555554,0.014190728233333331,0.00948099398888889,-0.01873290526666667,-0.0460918295,0.003370767011111111,-0.028740398944444443,0.0006647691666666666,-0.01458428158888889,-0.003749655966666666,0.00558213676,-0.06566194522222223,0.0064404972888888875,-0.02744597,-0.048749058222222225,0.00766263717,0.0024705677999999993,-0.08630962833333335,0.048477151666666676,0.018398725144444447,0.004060726111111111,-0.005567454333333333,-0.009789500555555556,0.03768629855555556,0.01257797811111111,0.037259586966666675,-0.01147147422222222,0.05631410055555556,-0.007192487388888889,0.0105459217,0.014233431900000001,0.03801058111111111,-0.05883730866666667,0.0168979448,-0.01422665588888889,0.002780827188888888,0.010772231442222223,-0.01834648283333333,0.0010802507039999998,-0.004678548822222222,0.03926570355555556,0.0446104231111111,-0.033197153959999996,0.016480738844444443,0.00034439210000000004,-0.02896129281111111,-0.02692283833333333,-0.02845938433333333,-0.013359140333333332,-0.020640176155555558,0.02843013883333334,-0.0022101442899999995,-0.03903427777777777,0.04008587555555555,-0.027527999344444446,0.0004753929999999999,-0.023749547555555552,0.009687284533333333,-0.005993700588888889,0.02414190878888889,-0.0005346003777777775,-0.032156541777777777,-0.034467955788888886,0.0027480111688888884,-0.0003132981804444446,-0.025705794,0.006734303855555556,0.02765029917777778,0.018515195268366664,-0.02023996807777777,-0.02592713683,0.030501083222222225,0.01157904877777778,0.028012596100000002,-0.0010878328888888895,-0.02376399784444445,0.02010715922,0.005619534255555556,0.042711924111111105,0.006983554913333333,-0.013187483677777778,-0.01907456342222222,0.021789731555555556,-0.05102668666666667,0.005634313877777778,-0.04681383866666667,0.03797470811111111,-0.04538288255555555,-0.0052737723888888885,-0.029372210888888885,0.044672973888888884,-0.009227581088888888,0.008910815652222223,0.0003082715888888895,-0.022643904362222224,-0.014058250963777778,0.007288340022222222,0.029322762888888885,0.006409466666666667,-0.00035879864444444466,-0.0008921026111111106,-0.008502964922222222,-0.03300114411111111,-0.0024336071777777777,-0.021671960122222222,0.014727625336666668,-0.011603750555555558,0.021484511644444444,0.011271921355555556,-0.004832081355555556,-0.005380716927777778,0.026916184999999995,0.0001953096000000003,0.00650671065888889,0.011294114022222223,-0.034748953888888885,0.06095817977777778,-0.020050411666666663,0.0060135175888888885,-0.010999836244444443,0.0006502869866666661,-0.015065282899999997,-0.04233047144444444,-0.003387107084444444,-0.008789904094444445,-0.01823094146222222,-0.030514660555555555,0.005206161633333334,0.010761580411111114,0.06993655419333333,0.022746185744444442,-0.018631537855555557,0.009437239233333332,0.0058924173,0.046089533111111115,-0.050720421777777774,-0.02395800146888889,-0.018869128444444445,-0.013850486977777778,-0.04106320501111111,0.013742661222222223,0.033929931555555556,-0.0048435146666666665,-0.003131694838888889,-0.01415288877777778,-0.029007625107777782,-0.019177201777777778,0.026750595794444443,-0.018794938555555557,-0.009458281344444444,0.027632199222222223,0.010052951722222222,-0.02397954270888889,0.011630133522222221,0.010032668444444445,0.006891298726666667,0.00524781833,-0.02042379768888889,0.013198609222222222,-0.04298573333333333,-0.008982513165555555,-0.04494946711111111,0.00971199571111111,-0.02961940732222222,-0.008814771200000002,0.0006171015000000001,-0.0015392633777777777,0.04901927955555555,0.010727290177777779,-0.011266895066666668,-0.011566635116666666,-0.03315715658888889,0.024571076222222217,-0.020785810000000002,-0.020737186844444446,-0.017086199833333333,-0.03315482588888889,-0.038179828222222226,-0.033704584055555556,-0.018135809888888892,0.011348795355555556,0.01608520427777778,-0.0033714760777777773,0.0009344768944444449,-0.005706355255555556,-0.01927760416666667,-0.008101330344444444,0.033725427333333335,-0.01535531538888889,0.00959563317777778,-0.014349528792777776,-0.0375747101,0.0006702445133333333,-0.04671145233333333,-0.03451359611111111,-0.00640445758888889,-0.01864514188888889,0.026691772522222223,0.01016536681222222,-0.028324625888888892,0.00598716318888889,0.10455900388888889,-0.019970647333333334,0.026694810777777776,-0.00892597801111111,-0.03737477877777778,0.051219027,-0.01082744921111111,0.01646223863,0.006442190644444445,-0.00840849977777778,-0.012325372666666666,0.05493670798888888,-0.042057864888888886,-0.0010517234555555556,-0.004173204022222222,-0.04401673700000001,-0.002763689355555555,-0.01983807877777778,-0.0032068112111111116,0.004227699355555555,-0.002996691355555557,0.005203876073333334,0.006189597622222222,-0.014844586,0.012898676888888887,0.0011403344777777779,0.026957005377777777,0.007300365433333334,0.00877592457777778,-0.013160866766666668,0.011103778825555556,-0.0036009047777777778,-0.0016673385222222216,0.03037137211111111,0.0020207786666666663,0.007416347955555555,-0.010054030755555556,0.019928100333333334,0.0007603972111111112,0.026549137111111114,0.021496956100000002,-0.013656668423555557,-0.023718518199999997,0.0065273389000000005,-0.03143730122222222,-0.02548693082222222,-0.012853451933333336,0.03056463188888889,0.038080221388888884,-0.000992251888888888,-0.004492113377777777,-0.041601746,-0.015428272177777777,0.03373919433333334,-0.008099560022222223,-0.029272989088888885,-0.02215929186,0.02295990758888889,-0.024169393666666667,-0.05333161518888888,0.011024041000000002,0.02578887844444444,-0.011590390011111113,-0.022148957822222225,0.013387602322222223,0.002662024,0.008888129322222221,0.010258333455555553,0.019549551722222218,-0.036863314,-0.008131436222222224,0.006549925755555555,-0.032049426444444445",2026-07-06 00:57:00,2026-07-08 05:20:00,0,2,7,0.0,0.222,0.778,健康医疗,45.8
